RegionID,SizeRank,Neighborhood,RegionType,StateName,State,City,Metro,CountyName,Transportation,Safety,Income(k),Year
276331,581,Fenway,Neighborhood,MA,MA,Boston,Boston-Cambridge-Newton,Suffolk County,5,5,79,2020
272836,549,Back Bay,Neighborhood,MA,MA,Boston,Boston-Cambridge-Newton,Suffolk County,6,6,83,2020
275424,108,South Dorchester,Neighborhood,MA,MA,Boston,Boston-Cambridge-Newton,Suffolk County,5,5,78,2020
155173,1521,North End,Neighborhood,MA,MA,Boston,Boston-Cambridge-Newton,Suffolk County,4,5,78,2020
272755,516,Allston,Neighborhood,MA,MA,Boston,Boston-Cambridge-Newton,Suffolk County,5,5,79,2020
155506,399,Roslindale,Neighborhood,MA,MA,Boston,Boston-Cambridge-Newton,Suffolk County,6,4,78,2020
275429,390,South End,Neighborhood,MA,MA,Boston,Boston-Cambridge-Newton,Suffolk County,4,6,80,2020
155995,361,West Roxbury,Neighborhood,MA,MA,Boston,Boston-Cambridge-Newton,Suffolk County,5,5,80,2020
154775,322,Hyde Park,Neighborhood,MA,MA,Boston,Boston-Cambridge-Newton,Suffolk County,6,6,78,2020
54232,148,Roxbury,Neighborhood,MA,MA,Boston,Boston-Cambridge-Newton,Suffolk County,6,5,79,2020
155633,292,South Boston,Neighborhood,MA,MA,Boston,Boston-Cambridge-Newton,Suffolk County,6,6,82,2020
37575,235,Brighton,Neighborhood,MA,MA,Boston,Boston-Cambridge-Newton,Suffolk County,4,4,81,2020
274702,429,North Dorchester,Neighborhood,MA,MA,Boston,Boston-Cambridge-Newton,Suffolk County,3,3,79,2020
153989,1739,Beacon Hill,Neighborhood,MA,MA,Boston,Boston-Cambridge-Newton,Suffolk County,6,6,83,2020
154795,214,Jamaica Plain,Neighborhood,MA,MA,Boston,Boston-Cambridge-Newton,Suffolk County,5,5,78,2020
416396,2254,Chinatown,Neighborhood,MA,MA,Boston,Boston-Cambridge-Newton,Suffolk County,5,5,78,2020
154380,13048,Downtown Crossing,Neighborhood,MA,MA,Boston,Boston-Cambridge-Newton,Suffolk County,7,4,80,2020
270824,5321,Downtown,Neighborhood,MA,MA,Boston,Boston-Cambridge-Newton,Suffolk County,8,4,80,2020
153980,6106,Bay Village,Neighborhood,MA,MA,Boston,Boston-Cambridge-Newton,Suffolk County,4,4,78,2020
273181,2948,West End,Neighborhood,MA,MA,Boston,Boston-Cambridge-Newton,Suffolk County,5,5,79,2020
403296,4315,Lathrop Homes,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,5,5,65,2020
403298,4695,Goose Island,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,3,6,66,2020
269615,511,West Town,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,5,5,65,2020
269597,436,Near North,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,6,6,66,2020
269567,6098,Andersonville,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,5,5,64,2020
403145,392,Bronzeville,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,4,4,63,2020
403344,6905,Dearborn Park,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,4,4,66,2020
403343,8591,Printers Row,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,6,6,66,2020
138129,2493,Dunning,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,5,5,65,2020
403146,321,Back of the Yards,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,4,4,70,2020
403345,9870,South Commons,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,3,3,67,2020
403320,11090,Greektown,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,6,6,66,2020
269608,285,South Shore,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,4,4,66,2020
269578,271,Edgewater,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,4,4,65,2020
273035,268,Bridgeport,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,5,5,66,2020
269585,261,Humboldt Park,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,3,3,64,2020
269607,259,South Loop,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,4,4,63,2020
275083,231,Portage Park,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,5,5,65,2020
269588,224,Jefferson Park,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,5,5,70,2020
403313,3686,Fulton River District,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,4,4,67,2020
403297,8707,River West,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,5,5,66,2020
33597,608,Ravenswood,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,5,5,65,2020
403299,662,Streeterville,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,7,7,70,2020
403262,1699,Budlong Woods,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,5,5,67,2020
403307,1600,Wrightwood Neighbors,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,4,4,66,2020
403304,2522,Old Town Triangle,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,5,5,66,2020
403306,1505,Sheffield Neighbors,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,5,5,63,2020
403292,1494,Roscoe Village,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,5,5,65,2020
269602,1439,Norwood Park East,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,7,7,70,2020
403301,1436,Old Town,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,6,6,67,2020
269593,1282,The Loop,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,5,5,66,2020
269590,1026,Lincoln Park,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,6,6,65,2020
269587,970,Irving Park,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,4,4,70,2020
403303,968,Gold Coast,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,5,5,67,2020
403322,2726,West Loop Gate,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,5,5,66,2020
403280,15425,Schorsch Forest View,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,6,6,65,2020
403342,2830,New Eastside,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,4,4,70,2020
269603,882,O'Hare,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,3,3,68,2020
403141,782,University Village - Little Italy,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,6,4,66,2020
269573,774,Avondale,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,4,4,67,2020
403300,3091,River North,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,5,5,65,2020
137841,737,Clearing,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,5,5,70,2020
269586,692,Hyde Park,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,3,3,68,2020
137603,689,Bucktown,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,6,6,66,2020
269600,653,North Center,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,5,5,67,2020
269599,889,Near West Side,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,4,4,66,2020
403325,906,Galewood,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,2,2,65,2020
269566,154,Albany Park,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,5,5,70,2020
269609,159,Uptown,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,3,3,67,2020
269592,53,Logan Square,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,5,5,66,2020
269605,171,Rogers Park,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,3,3,65,2020
403169,106,West Rogers Park,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,4,4,70,2020
269589,163,Lake View,Neighborhood,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County,4,4,70,2020
269977,3813,Downtown,Neighborhood,MI,MI,Detroit,Detroit-Warren-Dearborn,Wayne County,8,3,81,2020
274112,3468,Islandview,Neighborhood,MI,MI,Detroit,Detroit-Warren-Dearborn,Wayne County,4,4,80,2020
269950,7419,Art Center,Neighborhood,MI,MI,Detroit,Detroit-Warren-Dearborn,Wayne County,5,3,79,2020
270028,2346,Midtown,Neighborhood,MI,MI,Detroit,Detroit-Warren-Dearborn,Wayne County,5,5,79,2020
276225,11412,Brush Park,Neighborhood,MI,MI,Detroit,Detroit-Warren-Dearborn,Wayne County,3,3,81,2020
270055,11639,Rivertown,Neighborhood,MI,MI,Detroit,Detroit-Warren-Dearborn,Wayne County,3,3,78,2020
268010,1374,Atwater Village,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,3,4,72,2020
268551,456,Valley Village,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,4,3,72,2020
38888,488,Harbor City,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,4,4,73,2020
268097,493,Crenshaw,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2,2,68,2020
274359,440,Los Feliz,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,3,3,69,2020
27484,457,Tujunga,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,4,4,71,2020
116206,368,Lincoln Heights,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,4,4,70,2020
403192,413,Harvard Heights,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,4,4,73,2020
268548,131,Valley Glen,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2,2,73,2020
27431,1780,Toluca Lake,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,6,7,70,2020
114808,382,Eagle Rock,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,5,4,72,2020
115836,379,Jefferson Park,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,4,4,74,2020
27080,85,Sherman Oaks,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,5,5,72,2020
113910,360,Brentwood,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,6,6,73,2020
268316,2365,Montecito Heights,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,4,4,68,2020
21056,351,Venice,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,3,3,69,2020
268103,1502,Cypress Park,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,3,3,71,2020
274514,62,Mid City,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,4,4,70,2020
268134,529,Echo Park,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,4,4,73,2020
13176,112,Panorama City,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,3,3,74,2020
48570,83,Woodland Hills,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,4,4,72,2020
268236,82,Koreatown,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,3,3,73,2020
116774,750,Mount Washington,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,4,4,68,2020
40215,86,Pacoima,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,3,3,69,2020
27328,866,Sunland,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,3,3,71,2020
54300,79,San Pedro,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,4,4,70,2020
276514,886,Playa Del Rey,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,6,6,69,2020
276023,99,Westlake,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,4,4,74,2020
40548,100,Reseda,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,3,3,72,2020
46795,78,North Hollywood,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,4,4,73,2020
113886,75,Boyle Heights,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,3,3,68,2020
268057,628,Central City East,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,3,3,69,2020
34213,74,Sylmar,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,3,3,71,2020
41131,68,Sun Valley,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,3,3,70,2020
41466,64,Van Nuys,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,3,3,74,2020
275024,556,Pico-Robertson,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,4,4,72,2020
273825,540,Glassell Park,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,3,3,73,2020
19810,538,Pacific Palisades,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,6,6,68,2020
118887,1179,West Los Angeles,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,5,5,69,2020
113749,1200,Beverly Crest,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,6,6,71,2020
117954,338,Sawtelle,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,4,4,70,2020
268581,502,West Adams,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2,2,69,2020
274049,333,Hollywood Hills,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,4,4,73,2020
268404,770,Pico-Union,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,6,6,68,2020
115729,330,Park Mesa Heights,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,4,4,69,2020
114246,3269,Century City,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,4,4,71,2020
48516,155,Wilmington,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,3,3,70,2020
30731,157,Canoga Park,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,2,2,73,2020
13327,3731,Playa Vista,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,6,6,74,2020
403184,331,Del Rey,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,4,4,72,2020
274517,258,Mid Wilshire,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,4,4,73,2020
273930,255,Harbor Gateway,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,3,3,72,2020
118849,253,Watts,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,3,3,72,2020
116415,238,Mar Vista,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,3,3,73,2020
47950,283,Tarzana,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,4,4,68,2020
32059,18,Hollywood,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,4,4,69,2020
114914,219,El Sereno,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,4,4,71,2020
117183,217,Palms,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,5,5,70,2020
276450,208,Mid City West,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,4,4,73,2020
51906,201,Encino,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,3,3,73,2020
32368,199,Lake Balboa,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,4,4,70,2020
27987,195,Winnetka,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,5,5,71,2020
268496,8,Southeast Los Angeles,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,4,4,70,2020
115609,181,Highland Park,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,4,4,73,2020
118208,4,South Los Angeles,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,6,5,74,2020
273197,165,Central City,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,4,4,72,2020
268588,288,West Hills,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,4,4,73,2020
118920,160,Westwood,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,4,4,72,2020
403191,2819,Elysian Valley,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,3,3,72,2020
37835,304,Chatsworth,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,4,4,73,2020
13017,136,North Hills,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,4,4,73,2020
7877,301,Westchester,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,4,4,72,2020
268118,312,Downtown,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,8,3,72,2020
268473,296,Silver Lake,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,4,5,73,2020
47880,298,Studio City,Neighborhood,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,6,6,68,2020
270841,5608,DUMBO,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Kings County,4,4,68,2020
35961,1012,Rockaway Park,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Queens County,4,4,66,2020
199001,17,Williamsburg,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Kings County,3,3,66,2020
270875,66,Lower East Side,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,New York County,4,4,65,2020
272902,16,Bedford Stuyvesant,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Kings County,5,5,70,2020
18131,70,Flushing,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Queens County,4,4,67,2020
270968,914,Windsor Terrace,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Kings County,4,4,66,2020
270945,40,Sunset Park,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Kings County,3,3,66,2020
272816,14,Astoria,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Queens County,3,3,65,2020
195267,25,Harlem,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,New York County,3,3,66,2020
194430,9,East New York,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Kings County,2,2,64,2020
272869,887,Battery Park,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,New York County,4,4,63,2020
196620,2810,New Springville,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Richmond County,2,2,65,2020
10957,38,Corona,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Queens County,3,3,70,2020
270885,828,Midtown,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,New York County,3,3,67,2020
194379,35,East Flatbush,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Kings County,2,2,68,2020
273903,819,Greenwood,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Kings County,4,4,68,2020
270957,5,Upper East Side,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,New York County,4,4,66,2020
343206,2659,Woodlawn,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Bronx County,4,4,66,2020
193587,34,Bushwick,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Kings County,6,3,65,2020
198687,11,Washington Heights,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,New York County,3,3,70,2020
32192,1058,Jamaica Estates,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Queens County,4,4,67,2020
343219,1112,Riverdale,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Bronx County,4,4,66,2020
270811,1063,Carroll Gardens,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Kings County,5,5,66,2020
403223,48,Elmhurst,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Queens County,3,3,65,2020
197623,1502,Rossville,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Richmond County,4,4,66,2020
403131,54,Sheepshead Bay,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Kings County,3,3,64,2020
270928,1538,SoHo,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,New York County,4,4,63,2020
275754,1466,Tottenville,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Richmond County,3,3,65,2020
193285,45,Bensonhurst,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Kings County,3,3,70,2020
274627,1627,Murray Hill,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,New York County,4,4,67,2020
270825,1448,Downtown,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Kings County,7,4,65,2020
343205,56,Soundview,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Bronx County,5,5,70,2020
193640,59,Canarsie,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Kings County,4,4,67,2020
25294,24,Jamaica,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Queens County,4,4,68,2020
193406,44,Borough Park,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Kings County,3,3,68,2020
20239,1346,Roosevelt Island,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,New York County,3,3,66,2020
270817,41,Concourse,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Bronx County,3,3,66,2020
5837,173,Maspeth,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Queens County,3,3,65,2020
270800,1257,Bay Terrace,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Queens County,4,4,63,2020
343222,29,Williamsbridge,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Bronx County,5,5,65,2020
403202,1237,St. George,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Richmond County,4,4,70,2020
403222,23,Crown Heights,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Kings County,4,4,67,2020
194737,20,Flatbush,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Kings County,4,4,65,2020
196350,1827,Midland Beach,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Richmond County,3,3,70,2020
55801,1148,Glen Oaks,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Queens County,4,4,67,2020
270828,30,East Harlem,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,New York County,4,4,68,2020
270816,2238,Cobble Hill,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Kings County,4,4,68,2020
193189,174,Bay Ridge,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Kings County,4,4,63,2020
272994,1273,Boerum Hill,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Kings County,5,4,65,2020
270958,3,Upper West Side,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,New York County,5,5,70,2020
270815,491,Clinton Hill,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Kings County,4,5,67,2020
270850,189,Hamilton Heights,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,New York County,4,4,65,2020
199091,188,Woodside,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Queens County,3,3,70,2020
273478,497,Douglaston-Little Neck,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Queens County,5,5,67,2020
270907,498,Pelham Bay,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Bronx County,4,4,68,2020
273860,143,Gramercy,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,New York County,4,4,68,2020
270848,341,Greenpoint,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Kings County,5,5,65,2020
195087,500,Great Kills,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Richmond County,4,4,63,2020
274676,530,Kew Gardens,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Queens County,5,5,65,2020
196338,369,Middle Village,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Queens County,5,5,70,2020
275552,305,St. Albans,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Queens County,4,4,67,2020
194318,300,Dyker Heights,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Kings County,4,4,65,2020
403217,153,Kensington,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Kings County,5,5,70,2020
26254,539,Oakland Gardens,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Queens County,5,5,67,2020
197044,109,Park Slope,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Kings County,6,6,68,2020
195133,216,Greenwich Village,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,New York County,5,5,68,2020
403206,465,Flatiron District,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,New York County,5,5,63,2020
8349,444,College Point,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Queens County,4,4,70,2020
276254,203,Chelsea,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,New York County,5,5,67,2020
193182,128,Bath Beach,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Kings County,4,5,68,2020
275620,212,Sunnyside,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Queens County,5,5,68,2020
403215,126,Gravesend,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Kings County,4,4,63,2020
57348,229,Kew Gardens Hills,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Queens County,5,5,65,2020
343220,364,Kingsbridge,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Bronx County,5,5,70,2020
21970,464,Howard Beach,Neighborhood,NY,NY,New York,New York-Newark-Jersey City,Queens County,5,5,67,2020
